TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Les	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
ont	O	O	O	O	O	O	_	_	_
éprouvé	O	O	O	O	O	O	_	_	_
samedi	O	O	O	O	O	O	_	_	_
«	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
baisse	O	O	O	O	O	O	_	_	_
assez	O	O	O	O	O	O	_	_	_
considérable	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
dépuis	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
tentative	O	O	O	O	O	O	_	_	_
faite	O	O	O	O	O	O	_	_	_
contre	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
duc	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
Paris	B-loc	O	B-loc.adm.town	O	O	O	Q90	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
prise	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
possession	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Florides	B-loc	O	B-loc.adm.reg	O	O	O	Q812	_	_
par	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
troupes	O	O	O	O	O	O	_	_	_
américaines	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Le	O	O	O	O	O	O	_	_	_
mariage	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
princesse	B-pers	O	B-pers.ind	O	B-comp.title	O	Q234482	_	_
Elisabeth	I-pers	O	I-pers.ind	O	B-comp.name	O	Q234482	_	_
et	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
prince	B-pers	O	B-pers.ind	O	B-comp.title	O	Q654867	_	_
de	I-pers	O	I-pers.ind	O	O	O	Q654867	_	_
Hesse	I-pers	O	I-pers.ind	O	O	B-loc.adm.town	Q654867	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	O	O	Q654867	_	EndOfLine
Hombourg	I-pers	O	I-pers.ind	O	O	B-loc.adm.town	Q654867	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	_
avoir	O	O	O	O	O	O	_	_	_
lieu	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
semaine	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Pâques	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Les	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
époux	O	O	O	O	O	O	_	_	EndOfLine
résideront	O	O	O	O	O	O	_	_	_
pendant	O	O	O	O	O	O	_	_	_
quelque	O	O	O	O	O	O	_	_	_
tems	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
hermkage	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
parc	B-loc	O	B-loc.oro	O	O	O	Q3569306	_	_
de	I-loc	O	I-loc.oro	O	O	O	Q3569306	_	EndOfLine
Windsor	I-loc	O	I-loc.oro	O	O	B-pers.coll	Q3569306	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
été	O	O	O	O	O	O	_	_	_
prochain	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
ils	O	O	O	O	O	O	_	_	_
feront	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
voyage	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
Allemagne	B-loc	O	B-loc.adm.nat	O	O	O	Q183	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
revien	O	O	O	O	O	O	_	_	EndOfLine
dront	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
Angleterre	B-loc	O	B-loc.adm.nat	O	O	O	Q21	_	_
au	O	O	O	O	O	O	_	_	_
commencement	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
hiver	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	NoSpaceAfter
1	O	O	O	O	O	O	_	_	NoSpaceAfter
)	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Un	O	O	O	O	O	O	_	_	_
événement	O	O	O	O	O	O	_	_	_
funeste	O	O	O	O	O	O	_	_	_
occupe	O	O	O	O	O	O	_	_	_
touie	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
ville	B-loc	O	B-loc.adm.town	O	O	O	Q84	_	_
de	I-loc	O	I-loc.adm.town	O	O	O	Q84	_	_
Londres	I-loc	O	I-loc.adm.town	O	B-comp.name	O	Q84	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Sir	B-pers	O	B-pers.ind	O	B-comp.title	O	Q7528567	_	EndOfLine
Richard	I-pers	O	I-pers.ind	O	B-comp.name	O	Q7528567	_	_
Croft	I-pers	O	I-pers.ind	O	I-comp.name	O	Q7528567	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
accoucheur	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
princesse	B-pers	O	B-pers.ind	O	B-comp.title	O	Q132440	_	_
Charlotte	I-pers	O	I-pers.ind	O	B-comp.name	O	Q132440	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
avait	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
depuis	O	O	O	O	O	O	_	_	_
lors	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
donné	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
signes	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
aliénation	O	O	O	O	O	O	_	_	_
mentale	O	O	O	O	O	O	_	_	_
Cependant	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
continuait	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	EndOfLine
état	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Dimanche	O	O	O	O	O	O	_	_	_
dernier	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
fut	O	O	O	O	O	O	_	_	_
appelé	O	O	O	O	O	O	_	_	_
chez	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
dame	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
lui	O	O	O	O	O	O	_	_	EndOfLine
donner	O	O	O	O	O	O	_	_	_
ses	O	O	O	O	O	O	_	_	_
soins	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
mais	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
reine	O	O	O	O	O	O	_	_	_
fut	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
retite	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
pièce	O	O	O	O	O	O	_	_	_
voisine	O	O	O	O	O	O	_	_	_
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	EndOfLine
se	O	O	O	O	O	O	_	_	_
brûla	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
cervelle	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
On	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
trouva	O	O	O	O	O	O	_	_	_
sans	O	O	O	O	O	O	_	_	_
vie	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
tête	O	O	O	O	O	O	_	_	_
horriblement	O	O	O	O	O	O	_	_	EndOfLine
fracassée	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
tenait	O	O	O	O	O	O	_	_	_
encore	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
mains	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
pistolets	O	O	O	O	O	O	_	_	_
décharges	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Cet	O	O	O	O	O	O	_	_	_
événement	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
fait	O	O	O	O	O	O	_	_	_
revivre	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
fouie	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
bruits	O	O	O	O	O	O	_	_	_
ridicules	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Le	O	O	O	O	O	O	_	_	_
navire	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
Mary	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
vient	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
entrer	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Tamise	B-loc	O	B-loc.phys.hydro	O	O	O	Q19686	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
essuyé	O	O	O	O	O	O	_	_	EndOfLine
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Méditerranée	B-loc	O	B-loc.phys.hydro	O	O	O	Q4918	_	_
de	O	O	O	O	O	O	_	_	_
granies	O	O	O	O	O	O	_	_	_
calamités	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
A	O	O	O	O	O	O	_	_	_
Alexandrie	B-loc	O	B-loc.adm.town	O	O	O	Q87	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	EndOfLine
capitaine	O	O	O	O	O	O	_	_	_
avait	O	O	O	O	O	O	_	_	_
pris	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
bord	O	O	O	O	O	O	_	_	_
60	O	O	O	O	O	O	_	_	_
pèlerins	O	O	O	O	O	O	_	_	_
poui	O	O	O	O	O	O	_	_	_
Tunis	B-loc	O	B-loc.adm.town	O	O	O	Q3572	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
traversée	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
peste	O	O	O	O	O	O	_	_	_
se	O	O	O	O	O	O	_	_	_
manifesta	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
capitaine	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	_
fils	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
plusieurs	O	O	O	O	O	O	_	_	_
matelots	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	EndOfLine
passagers	O	O	O	O	O	O	_	_	_
succombèrent	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
contagion	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Les	O	O	O	O	O	O	_	_	_
autres	O	O	O	O	O	O	_	_	_
expirèrent	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
côte	O	O	O	O	O	O	_	_	EndOfLine
de	O	O	O	O	O	O	_	_	_
Tunis	B-loc	O	B-loc.adm.town	O	O	O	Q3572	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
resta	O	O	O	O	O	O	_	_	_
plus	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
européens	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
Tunis	B-loc	O	B-loc.adm.town	O	O	O	Q3572	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
consul	O	O	O	O	O	O	_	_	EndOfLine
anglais	O	O	O	O	O	O	_	_	_
prit	O	O	O	O	O	O	_	_	_
soin	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
bâtiment	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
cargaison	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
après	O	O	O	O	O	O	_	_	_
avoir	O	O	O	O	O	O	_	_	EndOfLine
rifié	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
intérieur	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
bâtiment	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
se	O	O	O	O	O	O	_	_	_
procura	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
nouvel	O	O	O	O	O	O	_	_	_
équipage	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
ave	O	O	O	O	O	O	_	_	_
»	O	O	O	O	O	O	_	_	EndOfLine
lequel	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
navire	O	O	O	O	O	O	_	_	_
vient	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
arriver	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
y	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
jours	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
La	O	O	O	O	O	O	_	_	_
Gazette	B-prod	O	B-prod.media	O	O	O	NIL	_	_
de	I-prod	O	I-prod.media	O	O	O	NIL	_	_
Cap	I-prod	O	I-prod.media	O	O	B-loc.phys.geo	NIL	_	_
Henry	I-prod	O	I-prod.media	O	O	I-loc.phys.geo	NIL	_	_
du	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
décembre	O	O	O	O	O	O	_	_	_
rapporte	O	O	O	O	O	O	_	_	_
ainsi	O	O	O	O	O	O	_	_	EndOfLine
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
article	O	O	O	O	O	O	_	_	_
26	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
constitution	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
royaume	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
"	O	O	O	O	O	O	_	_	_
Personne	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	_
être	O	O	O	O	O	O	_	_	EndOfLine
pêché	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
énoncer	O	O	O	O	O	O	_	_	_
ses	O	O	O	O	O	O	_	_	_
pensées	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
écrire	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
imprimer	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Les	O	O	O	O	O	O	_	_	EndOfLine
écrits	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
doivenr	O	O	O	O	O	O	_	_	_
être	O	O	O	O	O	O	_	_	_
soumis	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
aucune	O	O	O	O	O	O	_	_	_
censure	O	O	O	O	O	O	_	_	_
avant	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
paraître	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Personne	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
est	O	O	O	O	O	O	_	_	_
responsable	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
publié	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
presse	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
excepté	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
cas	O	O	O	O	O	O	_	_	_
prescrits	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
loi	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
S	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
toujours	O	O	O	O	O	O	_	_	_
disposée	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
répandre	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
plus	O	O	O	O	O	O	_	_	_
haut	O	O	O	O	O	O	_	_	_
degré	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
lumière	O	O	O	O	O	O	_	_	_
parmi	O	O	O	O	O	O	_	_	_
ses	O	O	O	O	O	O	_	_	_
sujets	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
ordonné	O	O	O	O	O	O	_	_	EndOfLine
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
fallait	O	O	O	O	O	O	_	_	_
regarder	O	O	O	O	O	O	_	_	_
comme	O	O	O	O	O	O	_	_	_
son	O	O	O	O	O	O	_	_	_
expresse	O	O	O	O	O	O	_	_	_
volonté	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
maintien	O	O	O	O	O	O	_	_	_
strict	O	O	O	O	O	O	_	_	EndOfLine
de	O	O	O	O	O	O	_	_	_
cet	O	O	O	O	O	O	_	_	_
artiele	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
indisposition	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
reine	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
plus	O	O	O	O	O	O	_	_	_
sérieuse	O	O	O	O	O	O	_	_	_
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
on	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
pensait	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	EndOfLine
ce	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
augmente	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
craintes	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
c	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
est	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
âge	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
S	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
atteint	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	EndOfLine
74	O	O	O	O	O	O	_	_	_
année	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence

# hipe2022:document_id = GDL-1818-03-06-a-i0008
# hipe2022:date = 1818-03-06
# hipe2022:language = fr
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/fr/HIPE-data-v1.4.1-train-fr.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NE-FINE-LIT NE-FINE-METO NE-FINE-COMP NE-NESTED NEL-LIT NEL-METO MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = GDL
Le	O	O	O	O	O	O	_	_	_
Spectateur	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
La	O	O	O	O	O	O	_	_	_
nouvelle	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
dynastie	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
commence	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Suède	B-loc	O	B-loc.adm.nat	O	O	O	Q34	_	_
et	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
avenetneûà	O	O	O	O	O	O	_	_	EndOfLine
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
un	O	O	O	O	O	O	_	_	_
général	O	O	O	O	O	O	_	_	_
fiançais	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
couronnes	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
nord	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
sera	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
des	O	O	O	O	O	O	_	_	_
évènemens	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
moins	O	O	O	O	O	O	_	_	_
ismaïquables	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
histoire	O	O	O	O	O	O	_	_	_
du	B-time	O	B-time.date.abs	O	O	O	NIL	_	_
io	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
crac	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
.	I-time	O	I-time.date.abs	O	O	O	NIL	_	EndOfSentence
sie	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
-	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
,	I-time	O	I-time.date.abs	O	O	O	NIL	_	EndOfLine
clc	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
.	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter|EndOfSentence
,	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
,	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
.	O	O	O	O	O	O	_	_	EndOfSentence
Le	O	O	O	O	O	O	_	_	_
nouveau	O	O	O	O	O	O	_	_	_
roi	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Suède	B-loc	O	B-loc.adm.nat	O	O	O	Q34	_	_
est	O	O	O	O	O	O	_	_	_
né	O	O	O	O	O	O	_	_	_
en	B-time	O	B-time.date.abs	O	O	O	NIL	_	_
1764	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
»	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
Pau	B-loc	O	B-loc.adm.town	O	O	O	Q132671	_	_
en	O	O	O	O	O	O	_	_	_
Bearn	B-loc	O	B-loc.adm.reg	O	O	O	Q213763	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Son	O	O	O	O	O	O	_	_	_
activité	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
sa	O	O	O	O	O	O	_	_	_
