TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
grave	O	_	O	_	_	O	_	_	NoSpaceAfter
difficulté	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vient	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
réaliser	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
progrès	O	_	O	_	_	O	_	_	_
con¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
sidérable	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
élaboration	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
loi	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Voici	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
texte	O	_	O	_	_	O	_	_	_
complet	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
article	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
tel	O	_	O	_	_	O	_	_	NoSpaceAfter
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
il	O	_	O	_	_	O	_	_	_
résulte	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
propositions	O	_	O	_	_	O	_	_	_
faites	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
MM	B-PER	_	O	_	_	O	Q431074	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q431074	_	NoSpaceAfter
Viviani	B-PER	_	O	_	_	O	Q431074	_	_
et	O	_	O	_	_	O	_	_	_
Ribot	B-PER	_	O	_	_	O	Q358387	_	_
:	O	_	O	_	_	O	_	_	NoSpaceAfter
Les	O	_	O	_	_	O	_	_	_
versements	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
salariés	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
prélevés	O	_	O	_	_	O	_	_	NoSpaceAfter
sur	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
salaires	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
employeur	O	_	O	_	_	O	_	_	_
lors	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
cha¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
que	O	_	O	_	_	O	_	_	_
paye	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Chaque	O	_	O	_	_	O	_	_	_
assuré	O	_	O	_	_	O	_	_	_
reçoit	O	_	O	_	_	O	_	_	_
gratuitement	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	NoSpaceAfter
carte	O	_	O	_	_	O	_	_	_
personnelle	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
identité	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ainsi	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
car¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
tes	O	_	O	_	_	O	_	_	_
annuelles	O	_	O	_	_	O	_	_	_
destinées	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
apposition	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
tim¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
bres	O	_	O	_	_	O	_	_	_
constatant	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
versements	O	_	O	_	_	O	_	_	_
effectués	O	_	O	_	_	O	_	_	_
obli¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ment	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
même	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Le	O	_	O	_	_	O	_	_	_
montant	O	_	O	_	_	O	_	_	_
tôtal	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
prélèvement	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	NoSpaceAfter
contribution	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
représenté	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
timbre	O	_	O	_	_	O	_	_	_
mo¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
bile	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
employeur	O	_	O	_	_	O	_	_	_
doit	O	_	O	_	_	O	_	_	_
apposer	O	_	O	_	_	O	_	_	_
sur	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
carte	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
assuré	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Les	O	_	O	_	_	O	_	_	_
sociétés	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
secours	O	_	O	_	_	O	_	_	_
mutuels	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
caisses	O	_	O	_	_	O	_	_	NoSpaceAfter
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
épargne	O	_	O	_	_	O	_	_	_
ordinaires	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
autres	O	_	O	_	_	O	_	_	_
caisses	O	_	O	_	_	O	_	_	_
pré¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
vues	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
article	O	_	O	_	_	O	_	_	_
15	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
présente	O	_	O	_	_	O	_	_	_
loi	O	_	O	_	_	O	_	_	_
peuvent	O	_	O	_	_	O	_	_	NoSpaceAfter
se	O	_	O	_	_	O	_	_	_
charger	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
encaissement	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
versements	O	_	O	_	_	O	_	_	NoSpaceAfter
obligatoires	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
facultatifs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
leurs	O	_	O	_	_	O	_	_	_
adhérents	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
si	O	_	O	_	_	O	_	_	_
ceux	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ci	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
font	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
demande	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Dans	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
cas	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
employeurs	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
acquittent	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	NoSpaceAfter
leurs	O	_	O	_	_	O	_	_	_
contributions	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
apposition	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
tim¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
bre	O	_	O	_	_	O	_	_	_
mobile	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Un	O	_	O	_	_	O	_	_	_
règlement	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
administration	O	_	O	_	_	O	_	_	_
publique	O	_	O	_	_	O	_	_	_
dé¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
terminera	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
quelles	O	_	O	_	_	O	_	_	_
conditions	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
sociétés	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
secours	O	_	O	_	_	O	_	_	_
mutuels	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
autres	O	_	O	_	_	O	_	_	_
caisses	O	_	O	_	_	O	_	_	_
de¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
vront	O	_	O	_	_	O	_	_	_
justifier	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
encaissement	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
cotisa¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
tions	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
versement	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
elles	O	_	O	_	_	O	_	_	_
seront	O	_	O	_	_	O	_	_	_
tenues	O	_	O	_	_	O	_	_	NoSpaceAfter
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
en	O	_	O	_	_	O	_	_	_
faire	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Caisse	B-ORG	_	O	_	_	O	Q846484	_	_
des	I-ORG	_	O	_	_	O	Q846484	_	_
dépôts	I-ORG	_	O	_	_	O	Q846484	_	_
et	I-ORG	_	O	_	_	O	Q846484	_	_
consigna¬	I-ORG	_	O	_	_	O	Q846484	_	NoSpaceAfter|EndOfLine
tions	I-ORG	_	O	_	_	O	Q846484	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Cette	O	_	O	_	_	O	_	_	_
discussion	O	_	O	_	_	O	_	_	_
continuera	O	_	O	_	_	O	_	_	_
lundi	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Un	O	_	O	_	_	O	_	_	_
court	O	_	O	_	_	O	_	_	_
débat	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
était	O	_	O	_	_	O	_	_	_
engagé	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
début	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
séance	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
propos	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
interpellation	O	_	O	_	_	O	_	_	NoSpaceAfter
adressée	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
M	B-PER	_	O	_	_	O	Q3099057	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q3099057	_	_
Le	I-PER	_	O	_	_	O	Q3099057	_	_
Provost	I-PER	_	O	_	_	O	Q3099057	_	_
de	I-PER	_	O	_	_	O	Q3099057	_	_
Launay	I-PER	_	O	_	_	O	Q3099057	_	_
au	O	_	O	_	_	O	_	_	NoSpaceAfter
ministre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
guerre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sur	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
mesures	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	NoSpaceAfter
le	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	_
compte	O	_	O	_	_	O	_	_	_
prendre	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
dé¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
barrasser	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
régiments	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
condamnés	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	NoSpaceAfter
droit	O	_	O	_	_	O	_	_	_
commun:	O	_	O	_	_	O	_	_	_
En	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
absence	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
général	B-PER	_	O	_	_	O	Q3171012	_	NoSpaceAfter
Brun	I-PER	_	O	_	_	O	Q3171012	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
actuellement	O	_	O	_	_	O	_	_	_
souffrant	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	NoSpaceAfter
du	O	_	O	_	_	O	_	_	_
conseil	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
déclaré	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	NoSpaceAfter
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
était	O	_	O	_	_	O	_	_	_
préoccupé	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
question	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
très	O	_	O	_	_	O	_	_	NoSpaceAfter
probablement	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	_
serait	O	_	O	_	_	O	_	_	_
possible	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
don¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ner	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
bref	O	_	O	_	_	O	_	_	_
délai	O	_	O	_	_	O	_	_	_
toute	O	_	O	_	_	O	_	_	_
satisfaction	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
inter¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
pellateur	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Puis	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
commun	O	_	O	_	_	O	_	_	_
accord	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	NoSpaceAfter
décidé	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
avant	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
prendre	O	_	O	_	_	O	_	_	_
date	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
attendre	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	NoSpaceAfter
rétablissement	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
ministre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
guerre	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
LE	O	_	O	_	_	O	_	_	_
CRIME	O	_	O	_	_	O	_	_	_
DU	O	_	O	_	_	O	_	_	_
PLATEAU	B-LOC	_	O	_	_	O	Q1945381	_	_
D	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
'	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
AVRON	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
PONTOISE	B-LOC	_	O	_	_	O	Q201352	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
14	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
De	O	_	O	_	_	O	_	_	_
notre	O	_	O	_	_	O	_	_	_
corres¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
pondant	O	_	O	_	_	O	_	_	_
particulier	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
par	O	_	O	_	_	O	_	_	_
téléphone	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
Les	O	_	O	_	_	O	_	_	NoSpaceAfter
inspecteurs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Sûreté	B-ORG	_	O	_	_	O	Q626389	_	_
générale	I-ORG	_	O	_	_	O	Q626389	_	_
battaient	O	_	O	_	_	O	_	_	NoSpaceAfter
campagne	O	_	O	_	_	O	_	_	_
depuis	O	_	O	_	_	O	_	_	_
trois	O	_	O	_	_	O	_	_	_
jours	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
re¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
chercher	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
ouvriers	O	_	O	_	_	O	_	_	_
italiens	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
anciens	O	_	O	_	_	O	_	_	NoSpaceAfter
pensionnaires	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
cantine	O	_	O	_	_	O	_	_	_
édifiée	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	NoSpaceAfter
terrain	O	_	O	_	_	O	_	_	_
vague	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
côté	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
maison	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
habi	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tait	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
veuve	B-PER	_	O	_	_	O	NIL	_	_
Pimoule	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ces	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
indiviaus	O	_	O	_	_	O	_	_	NoSpaceAfter
avaient	O	_	O	_	_	O	_	_	_
proféré	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
menaces	O	_	O	_	_	O	_	_	_
contre	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
vieille	O	_	O	_	_	O	_	_	NoSpaceAfter
femme	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
fut	O	_	O	_	_	O	_	_	_
assassinée	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
plateau	B-LOC	_	O	_	_	O	Q1945381	_	_
d	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
'	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
A¬	I-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter|EndOfLine
vron	B-LOC	_	O	_	_	O	Q1945381	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Dans	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
après	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
midi	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
aujourd	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
hui	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
juge	B-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
d	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
'	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
instruction	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
,	I-PER	_	O	_	_	O	NIL	_	_
M	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	NIL	_	_
Mouton	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
interrogé	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
dé¬	B-PER	_	O	_	_	O	NIL	_	NoSpaceAfter|EndOfLine
tenu	I-PER	_	O	_	_	O	NIL	_	_
italien	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
,	I-PER	_	O	_	_	O	NIL	_	_
Valsessia	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sur	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
emploi	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	NoSpaceAfter
temps	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
nuit	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
dimanche	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
lundi	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
laquelle	O	_	O	_	_	O	_	_	_
fut	O	_	O	_	_	O	_	_	_
assassinée	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
veuve	B-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
Pioumoule	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Il	O	_	O	_	_	O	_	_	_
importe	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
remarquer	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
dès	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
pre¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
mier	O	_	O	_	_	O	_	_	_
interrogatoire	O	_	O	_	_	O	_	_	_
Valsessia	B-PER	_	O	_	_	O	NIL	_	_
a	O	_	O	_	_	O	_	_	_
fait	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	NoSpaceAfter
affirmation	O	_	O	_	_	O	_	_	_
mensongère	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence

# hipe2022:document_id = train_fr_23
# hipe2022:date = 1919-01-15
# hipe2022:language = fr
# hipe2022:dataset = newseye
# hipe2022:document_type = newspaper
# hipe2022:original_source = NewsEye-GT-NER_EL_StD-v1/NewsEye-French/train.tsv
# newseye:decade = 1919
# newseye:doi = https://doi.org/10.5281/zenodo.4573313
# newseye:version = v1.0
# newseye:publication_title =  Le_Matin 
# newseye:original_license = CC-BY 4.0
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
La	O	_	O	_	_	O	_	_	_
France	B-LOC	_	O	_	_	O	Q142	_	_
est	O	_	O	_	_	O	_	_	_
appelée	O	_	O	_	_	O	_	_	NoSpaceAfter
à	O	_	O	_	_	O	_	_	_
